ppm\Champagne
1.050229558305774802e+01 -1.929233098530135976e+03
1.050192890613768881e+01 -1.524671482914789522e+03
1.050156222921762783e+01 -1.696377412015486243e+03
1.050119555229756685e+01 -1.831038447412489631e+03
1.050082887537750409e+01 -1.737810048994200315e+03
1.050046219845744488e+01 -1.851740579280242400e+03
1.050009552153738390e+01 -1.228694413906305954e+03
1.049972884461732114e+01 -1.725225096185210305e+03
1.049936216769726016e+01 -1.726659300307563626e+03
1.049899549077719918e+01 -1.956625693164487984e+03
1.049862881385713997e+01 -1.722846125022902697e+03
1.049826213693707722e+01 -1.667701085217164746e+03
1.049789546001701801e+01 -1.571079649242027244e+03
1.049752878309695525e+01 -1.712404163016901975e+03
1.049716210617689605e+01 -1.187806338632309917e+03
1.049679542925683684e+01 -1.497503349640558326e+03
1.049642875233677408e+01 -1.454685657467884084e+03
1.049606207541671132e+01 -2.116245203915837465e+03
1.049569539849665212e+01 -1.651181827642645885e+03
1.049532872157659114e+01 -1.219472439360863291e+03
1.049496204465653015e+01 -1.628814689384893882e+03
1.049459536773646740e+01 -1.953399315389752473e+03
1.049422869081640819e+01 -1.719731079232222328e+03
1.049386201389634721e+01 -1.659606620150748768e+03
1.049349533697628623e+01 -2.189999148095760575e+03
1.049312866005622347e+01 -2.551350661352598308e+03
1.049276198313616426e+01 -1.839953977058403552e+03
1.049239530621610328e+01 -1.887219479894758706e+03
1.049202862929604230e+01 -1.588483165883117636e+03
1.049166195237597954e+01 -1.327193235778299595e+03
1.049129527545592033e+01 -2.020115657992732849e+03
1.049092859853585935e+01 -1.583308289040307955e+03
1.049056192161579837e+01 -1.939266318686963587e+03
1.049019524469573561e+01 -1.287004373534363140e+03
1.048982856777567640e+01 -1.578647151320297098e+03
1.048946189085561542e+01 -1.214783613825662087e+03
1.048909521393555444e+01 -1.720309753504307082e+03
1.048872853701549168e+01 -1.630463668613041591e+03
1.048836186009543248e+01 -1.213897552766426315e+03
1.048799518317537149e+01 -1.279119546012930641e+03
1.048762850625531051e+01 -2.275717346468440155e+03
1.048726182933524775e+01 -1.437633381026078723e+03
1.048689515241518855e+01 -1.628320910339960619e+03
1.048652847549512757e+01 -2.212538492041131576e+03
1.048616179857506658e+01 -1.935044510877021594e+03
1.048579512165500383e+01 -1.632322365738233884e+03
1.048542844473494462e+01 -2.368857421388768671e+03
1.048506176781488364e+01 -1.811319353406976006e+03
1.048469509089482266e+01 -1.717472443017078376e+03
1.048432841397475990e+01 -1.890371086651442511e+03
1.048396173705470069e+01 -1.723967109536523139e+03
1.048359506013463971e+01 -2.042674224307169652e+03
1.048322838321457873e+01 -1.641738015107452838e+03
1.048286170629451597e+01 -1.184045862156872317e+03
1.048249502937445676e+01 -1.678920596625257076e+03
1.048212835245439578e+01 -1.452719405816770632e+03
1.048176167553433480e+01 -1.666851562077295057e+03
1.048139499861427204e+01 -1.235378407466468616e+03
1.048102832169421283e+01 -1.293710389960959901e+03
1.048066164477415185e+01 -1.888704679109660901e+03
1.048029496785409087e+01 -1.554722824022606346e+03
1.047992829093402811e+01 -1.730583440850576380e+03
1.047956161401396713e+01 -1.275319374935714904e+03
1.047919493709390792e+01 -1.825965773385949660e+03
1.047882826017384517e+01 -1.045389149676331499e+03
1.047846158325378418e+01 -2.359203439120945404e+03
1.047809490633372320e+01 -2.111221287793025112e+03
1.047772822941366400e+01 -1.206454101293296844e+03
1.047736155249360479e+01 -1.576610755754402362e+03
1.047699487557354203e+01 -1.737678622145548843e+03
1.047662819865347927e+01 -1.982981020758202021e+03
1.047626152173342007e+01 -1.802519722806685650e+03
1.047589484481336086e+01 -1.241906145264396855e+03
1.047552816789329810e+01 -2.115814123212794584e+03
1.047516149097323535e+01 -1.736899623654905554e+03
1.047479481405317614e+01 -1.058846821114052773e+03
1.047442813713311516e+01 -1.469829728550842219e+03
1.047406146021305418e+01 -1.586149740315948748e+03
1.047369478329299142e+01 -2.015255638786957206e+03
1.047332810637293221e+01 -1.420771925192334493e+03
1.047296142945287123e+01 -1.060368478974567097e+03
1.047259475253281025e+01 -1.951744500558555274e+03
1.047222807561274749e+01 -1.872954380016588402e+03
1.047186139869268828e+01 -2.000377485495039991e+03
1.047149472177262730e+01 -1.520779416332721894e+03
1.047112804485256632e+01 -1.376246321768114512e+03
1.047076136793250356e+01 -1.699935111766552836e+03
1.047039469101244435e+01 -1.656343145355803244e+03
1.047002801409238337e+01 -1.261570578727696329e+03
1.046966133717232239e+01 -1.945538881930749312e+03
1.046929466025225963e+01 -1.371257310300838071e+03
1.046892798333220043e+01 -1.647359259525207108e+03
1.046856130641213944e+01 -2.051177153025270854e+03
1.046819462949207846e+01 -9.008780922165763059e+02
1.046782795257201570e+01 -1.234804782554125040e+03
1.046746127565195650e+01 -1.280159301508603903e+03
1.046709459873189552e+01 -1.448418651821206822e+03
1.046672792181183453e+01 -1.832556863153005679e+03
1.046636124489177178e+01 -1.780060117748630319e+03
1.046599456797171257e+01 -1.384109751864854616e+03
1.046562789105165159e+01 -1.390553186472396419e+03
1.046526121413159061e+01 -1.557246775834355958e+03
1.046489453721152785e+01 -1.968481474942242357e+03
1.046452786029146864e+01 -1.540155741909665949e+03
1.046416118337140766e+01 -1.940582996272413311e+03
1.046379450645134668e+01 -2.226659782813062520e+03
1.046342782953128392e+01 -1.445600583772032678e+03
1.046306115261122471e+01 -1.136801797318467834e+03
1.046269447569116373e+01 -1.647057960139177112e+03
1.046232779877110275e+01 -1.991356454525531262e+03
1.046196112185103999e+01 -1.327702211109110067e+03
1.046159444493098079e+01 -1.662292196252890335e+03
1.046122776801091980e+01 -1.419525950739503969e+03
1.046086109109085882e+01 -1.644269380366296900e+03
1.046049441417079606e+01 -1.499353595350415162e+03
1.046012773725073686e+01 -2.130290439070095545e+03
1.045976106033067587e+01 -1.469429406078091915e+03
1.045939438341061312e+01 -1.553172284870073554e+03
1.045902770649055213e+01 -1.035423359383673869e+03
1.045866102957049115e+01 -1.428745916907460696e+03
1.045829435265043195e+01 -2.186206415210691830e+03
1.045792767573036919e+01 -1.197221688786352388e+03
1.045756099881030821e+01 -1.369364816739469916e+03
1.045719432189024722e+01 -1.838075110116468068e+03
1.045682764497018802e+01 -1.352960840828251094e+03
1.045646096805012881e+01 -1.781856723581318420e+03
1.045609429113006605e+01 -1.539643421148867219e+03
1.045572761421000330e+01 -1.919441134676015508e+03
1.045536093728994409e+01 -1.904724052468088075e+03
1.045499426036988488e+01 -1.289295511694450852e+03
1.045462758344982213e+01 -1.599623441823967823e+03
1.045426090652975937e+01 -1.928993885703957176e+03
1.045389422960970016e+01 -8.352047354813968241e+02
1.045352755268963918e+01 -1.681411451891917068e+03
1.045316087576957820e+01 -1.751710164593807121e+03
1.045279419884951544e+01 -1.148127627505818282e+03
1.045242752192945623e+01 -1.069896214875393980e+03
1.045206084500939525e+01 -1.660725882074006677e+03
1.045169416808933427e+01 -2.099478568330419876e+03
1.045132749116927151e+01 -1.329592621484015126e+03
1.045096081424921231e+01 -1.647213176970548602e+03
1.045059413732915132e+01 -1.327855652581411960e+03
1.045022746040909034e+01 -1.398445955208077066e+03
1.044986078348902758e+01 -1.291183167290760366e+03
1.044949410656896838e+01 -7.473887109304552041e+02
1.044912742964890739e+01 -1.294888609505117302e+03
1.044876075272884641e+01 -2.244965033165518889e+03
1.044839407580878365e+01 -1.933131377591980481e+03
1.044802739888872445e+01 -1.029547811274927199e+03
1.044766072196866347e+01 -1.228644121466038314e+03
1.044729404504860248e+01 -1.350000609187905638e+03
1.044692736812853973e+01 -1.554514531390836737e+03
1.044656069120848052e+01 -1.436433124244727196e+03
1.044619401428841954e+01 -1.424145904277722366e+03
1.044582733736835856e+01 -1.521419028778445181e+03
1.044546066044829580e+01 -1.398795298025251213e+03
1.044509398352823659e+01 -2.009651832963171273e+03
1.044472730660817561e+01 -2.024308581274638755e+03
1.044436062968811463e+01 -1.137230376151288510e+03
1.044399395276805187e+01 -1.603493362767311964e+03
1.044362727584799266e+01 -1.538521335963489491e+03
1.044326059892793168e+01 -1.106348403807221985e+03
1.044289392200787070e+01 -1.756714090509908374e+03
1.044252724508780794e+01 -1.401739725737056688e+03
1.044216056816774874e+01 -8.989286960424838071e+02
1.044179389124768775e+01 -1.764823414635938207e+03
1.044142721432762677e+01 -1.313106006721555559e+03
1.044106053740756401e+01 -1.384218442264136684e+03
1.044069386048750481e+01 -1.889617941361861313e+03
1.044032718356744383e+01 -1.036111977779250310e+03
1.043996050664738284e+01 -1.218742434343270361e+03
1.043959382972732008e+01 -1.281655511126916053e+03
1.043922715280726088e+01 -1.581922920840793495e+03
1.043886047588719990e+01 -1.026856405743681989e+03
1.043849379896713714e+01 -1.753235520915804273e+03
1.043812712204707616e+01 -1.154622764915809512e+03
1.043776044512701517e+01 -9.503609139537427382e+02
1.043739376820695597e+01 -1.203017304916889543e+03
1.043702709128689321e+01 -1.497651651955450006e+03
1.043666041436683400e+01 -1.508529589971535188e+03
1.043629373744677125e+01 -1.800255345419327114e+03
1.043592706052671204e+01 -1.804855729708732724e+03
1.043556038360665283e+01 -5.399873685745767489e+02
1.043519370668659008e+01 -1.190879533073057701e+03
1.043482702976652732e+01 -1.775487838819043873e+03
1.043446035284646811e+01 -1.643732555636095185e+03
1.043409367592640713e+01 -1.827097285444136787e+03
1.043372699900634615e+01 -1.516244495070547600e+03
1.043336032208628339e+01 -1.624439287033610071e+03
1.043299364516622418e+01 -1.592366536217230305e+03
1.043262696824616320e+01 -1.713518091574020900e+03
1.043226029132610222e+01 -1.497638569936955946e+03
1.043189361440603946e+01 -1.603954139468475887e+03
1.043152693748598026e+01 -1.642457592750884032e+03
1.043116026056591927e+01 -1.527448071801678907e+03
1.043079358364585829e+01 -1.036073341910975842e+03
1.043042690672579553e+01 -1.526007121392188083e+03
1.043006022980573633e+01 -1.432451442800655968e+03
1.042969355288567535e+01 -1.639169327192195169e+03
1.042932687596561436e+01 -1.590912779859339025e+03
1.042896019904555160e+01 -1.821537855647864717e+03
1.042859352212549240e+01 -1.321544193171056349e+03
1.042822684520543142e+01 -1.531328224633498621e+03
1.042786016828537043e+01 -1.520071586417682056e+03
1.042749349136530768e+01 -1.645286418844607851e+03
1.042712681444524847e+01 -1.699575837507055894e+03
1.042676013752518749e+01 -1.175726242838152302e+03
1.042639346060512651e+01 -1.275399365953441929e+03
1.042602678368506375e+01 -1.897987386490372046e+03
1.042566010676500454e+01 -8.808450651306075088e+02
1.042529342984494356e+01 -1.602103256190306865e+03
1.042492675292488258e+01 -1.215095559891652329e+03
1.042456007600481982e+01 -1.762034908546082761e+03
1.042419339908476061e+01 -1.891507156397524113e+03
1.042382672216469963e+01 -8.486914815002769501e+02
1.042346004524463865e+01 -1.669608949396619892e+03
1.042309336832457589e+01 -6.739156983492143809e+02
1.042272669140451669e+01 -1.451149509949227877e+03
1.042236001448445570e+01 -1.133572535395595423e+03
1.042199333756439472e+01 -1.544008138216973521e+03
1.042162666064433196e+01 -1.435890918155894042e+03
1.042125998372427276e+01 -1.380919222624372878e+03
1.042089330680421178e+01 -1.579504187082728322e+03
1.042052662988415079e+01 -9.856648984371784081e+02
1.042015995296408803e+01 -1.564016870590743565e+03
1.041979327604402883e+01 -7.318055770370780237e+02
1.041942659912396785e+01 -9.681174126148307550e+02
1.041905992220390686e+01 -1.057981915767615646e+03
1.041869324528384411e+01 -1.396562082560160661e+03
1.041832656836378312e+01 -7.266709387551616146e+02
1.041795989144372392e+01 -1.668154972877075124e+03
1.041759321452366116e+01 -4.613660702983955844e+02
1.041722653760360018e+01 -1.506259468621911537e+03
1.041685986068353920e+01 -1.398986881880751980e+03
1.041649318376347999e+01 -1.823232485761329599e+03
1.041612650684342078e+01 -2.166459555427360101e+03
1.041575982992335803e+01 -1.212449442342026714e+03
1.041539315300329527e+01 -1.682342358277318681e+03
1.041502647608323606e+01 -1.387264022014656803e+03
1.041465979916317686e+01 -1.145005859063526714e+03
1.041429312224311410e+01 -8.396956825223587657e+02
1.041392644532305134e+01 -1.519940289018336898e+03
1.041355976840299213e+01 -1.813799436386344723e+03
1.041319309148293115e+01 -1.306126236158972688e+03
1.041282641456287017e+01 -1.295807342735574821e+03
1.041245973764280741e+01 -1.106769886426414359e+03
1.041209306072274821e+01 -1.752827947971111598e+03
1.041172638380268722e+01 -1.521819830060984486e+03
1.041135970688262624e+01 -1.315903066212154044e+03
1.041099302996256348e+01 -1.399535786364675914e+03
1.041062635304250428e+01 -1.763517334260875487e+03
1.041025967612244330e+01 -9.727729518078782576e+02
1.040989299920238231e+01 -3.661870368526841730e+02
1.040952632228231955e+01 -1.413306235600696709e+03
1.040915964536226035e+01 -1.429693322707814104e+03
1.040879296844219937e+01 -5.890072473148456993e+02
1.040842629152213838e+01 -8.209183983618620459e+02
1.040805961460207563e+01 -1.671735434756901213e+03
1.040769293768201642e+01 -1.379038258398868265e+03
1.040732626076195544e+01 -1.391308113090066399e+03
1.040695958384189446e+01 -9.490637624834383814e+02
1.040659290692183170e+01 -1.290808343789419268e+03
1.040622623000177249e+01 -6.295840079569550198e+02
1.040585955308171151e+01 -1.506890988134985946e+03
1.040549287616165053e+01 -1.512054138244729984e+03
1.040512619924158777e+01 -1.183201979569907962e+03
1.040475952232152856e+01 -1.498443848994313157e+03
1.040439284540146758e+01 -7.013608275963359802e+02
1.040402616848140660e+01 -1.823929822596405302e+03
1.040365949156134384e+01 -1.711862333093434700e+03
1.040329281464128464e+01 -8.290343863588902877e+02
1.040292613772122365e+01 -1.116546446432585526e+03
1.040255946080116267e+01 -1.413431699627505623e+03
1.040219278388109991e+01 -1.704694780217207608e+03
1.040182610696104071e+01 -1.667340865868694436e+03
1.040145943004097973e+01 -1.421969236106276867e+03
1.040109275312091874e+01 -1.696762796382223087e+03
1.040072607620085599e+01 -8.774580479464324299e+02
1.040035939928079678e+01 -7.955068566116425473e+02
1.039999272236073580e+01 -1.726995742722836439e+03
1.039962604544067482e+01 -1.164845270281727835e+03
1.039925936852061206e+01 -1.247036034994697502e+03
1.039889269160055285e+01 -1.638852493599527406e+03
1.039852601468049187e+01 -2.021638604614067617e+03
1.039815933776043089e+01 -6.404379319358686189e+02
1.039779266084036813e+01 -1.611165031666932236e+03
1.039742598392030715e+01 -7.659160467029867050e+02
1.039705930700024794e+01 -2.044884311956327565e+03
1.039669263008018518e+01 -1.539980741171131967e+03
1.039632595316012420e+01 -1.575683308030170792e+03
1.039595927624006322e+01 -1.027235662504182301e+03
1.039559259932000401e+01 -1.702489177377015494e+03
1.039522592239994481e+01 -1.564709422959593667e+03
1.039485924547988205e+01 -1.850801631513728807e+03
1.039449256855981929e+01 -1.426726903313626053e+03
1.039412589163976008e+01 -1.323105177621463099e+03
1.039375921471970088e+01 -1.410826879890905502e+03
1.039339253779963812e+01 -1.402440501160583153e+03
1.039302586087957536e+01 -1.834619498308971970e+03
1.039265918395951616e+01 -1.414312124408322006e+03
1.039229250703945517e+01 -1.120343622162227803e+03
1.039192583011939419e+01 -1.606717689637167041e+03
1.039155915319933143e+01 -1.670733221187554818e+03
1.039119247627927223e+01 -1.037144768486860357e+03
1.039082579935921125e+01 -1.397032567302975167e+03
1.039045912243915026e+01 -9.453513384735213094e+02
1.039009244551908751e+01 -1.213003941447239413e+03
